customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
8824-DW33,Female,0,Yes,Yes,39,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),80.97,3157.83,No
3284-EW13,Female,0,Yes,No,52,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),113.39,5896.28,No
3808-DW82,Female,0,No,Yes,56,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,One year,No,Electronic check,119.08,6668.48,No
7521-DZ36,Male,0,Yes,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,100.78,201.56,No
5771-AY33,Male,0,No,No,48,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),104.43,5012.64,No
6796-AZ35,Male,0,Yes,No,10,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,101.87,1018.7,Yes
4459-DW29,Male,0,No,Yes,6,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,21.16,126.96,Yes
7363-EZ78,Male,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),31.12,186.72,Yes
7751-DX73,Male,0,No,Yes,49,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),96.51,4728.99,No
6319-DZ34,Female,1,No,No,2,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),120.77,241.54,No
9130-BZ90,Male,0,Yes,Yes,31,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,109.84,3405.04,Yes
4316-DY95,Male,0,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,33.0,396.0,No
7572-BX44,Male,0,Yes,No,11,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),93.42,1027.62,Yes
1638-CX22,Female,0,Yes,No,41,No,No phone service,Fiber optic,Yes,No,No,No,Yes,No,Two year,No,Mailed check,80.45,3298.45,No
1089-AY71,Male,1,Yes,Yes,3,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,Yes,Electronic check,79.44,238.32,No
1550-DW87,Male,0,No,Yes,33,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),101.54,3350.82,Yes
5178-DZ59,Female,0,Yes,No,24,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,No,Credit card (automatic),88.8,2131.2,No
7091-BY55,Male,0,No,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,44.41,444.1,Yes
1889-AY74,Male,0,No,No,63,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,126.98,7999.74,No
5051-BY89,Male,0,No,Yes,11,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Electronic check,108.78,1196.58,Yes
7197-EZ72,Male,0,No,No,27,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,No,Mailed check,110.16,2974.32,No
9629-DY61,Male,0,Yes,Yes,48,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Electronic check,76.12,3653.76,No
7837-CW21,Female,0,Yes,Yes,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,27.07,1570.06,No
4577-DY95,Female,0,Yes,No,22,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,One year,No,Mailed check,105.72,2325.84,No
3261-DX87,Female,1,Yes,No,7,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),112.62,788.34,No
8235-DZ46,Male,1,Yes,Yes,18,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,120.71,2172.78,No
4757-AW75,Male,0,Yes,Yes,3,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,121.95,365.85,Yes
2284-EY17,Male,0,Yes,Yes,1,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),72.65,72.65,Yes
9521-EX62,Female,0,No,No,26,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),86.96,2260.96,Yes
1412-EX36,Male,0,No,No,7,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),103.58,725.06,Yes
6571-EY39,Male,1,Yes,Yes,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),45.57,182.28,No
7280-AZ32,Female,0,No,Yes,60,Yes,Yes,DSL,No,No,No,Yes,No,Yes,One year,No,Credit card (automatic),90.16,5409.6,No
3882-EW24,Male,0,Yes,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,31.86,254.88,Yes
1180-DW49,Female,0,Yes,No,6,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,106.38,638.28,Yes
6038-CZ31,Female,0,No,No,7,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,71.82,502.74,Yes
4390-EW34,Female,0,No,Yes,10,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),111.59,1115.9,No
6681-CZ95,Male,0,Yes,Yes,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,47.87,1579.71,Yes
5132-CZ11,Male,0,No,No,52,Yes,Yes,DSL,No,No,Yes,No,No,Yes,One year,No,Electronic check,97.3,5059.6,No
3303-AW26,Male,0,No,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),51.48,205.92,No
2391-EZ93,Male,0,No,Yes,4,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,101.59,406.36,Yes
7615-EY52,Male,0,No,No,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),50.96,2853.76,Yes
5984-EW11,Male,0,No,Yes,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),44.82,89.64,Yes
4704-CZ43,Male,0,Yes,No,54,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),89.47,4831.38,No
8791-DW15,Female,0,Yes,No,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,50.64,303.84,No
7460-AZ44,Male,0,Yes,Yes,1,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,108.9,108.9,Yes
3934-EX95,Female,0,Yes,No,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,33.21,1859.76,No
5319-DZ88,Male,0,No,No,49,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),94.52,4631.48,No
3877-DX84,Male,0,Yes,No,48,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),84.18,4040.64,Yes
8609-DX25,Male,1,No,No,62,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),126.19,7823.78,No
9134-CZ59,Female,0,No,Yes,30,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),124.12,3723.6,No
8226-CZ71,Female,0,No,No,51,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Electronic check,118.81,6059.31,No
1995-BW63,Female,0,No,Yes,70,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),137.37,9615.9,No
1992-DZ60,Female,0,No,No,5,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,81.05,405.25,Yes
6961-AW94,Male,0,Yes,No,57,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,92.36,5264.52,Yes
8552-EY94,Female,0,No,No,57,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),81.73,4658.61,No
6976-DW82,Male,0,Yes,Yes,47,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,45.62,2144.14,No
3779-EW70,Male,0,No,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),21.07,842.8,No
4686-AZ33,Female,0,Yes,No,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,32.53,2016.86,No
1909-CX97,Female,0,No,No,10,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,98.12,981.2,Yes
2006-CW10,Female,0,No,Yes,4,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,111.5,446.0,Yes
2224-CZ77,Female,0,Yes,Yes,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),25.67,693.09,Yes
1181-EW29,Female,0,Yes,No,65,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,20.81,1352.65,Yes
5946-CX19,Female,0,No,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),34.39,997.31,No
9846-AZ25,Female,0,No,Yes,36,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),94.59,3405.24,No
9913-AZ75,Female,0,No,No,25,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,One year,No,Mailed check,107.31,2682.75,No
9501-BW24,Male,0,No,No,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),46.62,885.78,No
4643-CW49,Female,0,Yes,No,69,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Two year,No,Credit card (automatic),97.22,6708.18,No
5575-EX72,Female,0,Yes,Yes,57,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),99.99,5699.43,No
8447-DX37,Male,0,Yes,Yes,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),49.78,149.34,No
5023-DX87,Female,0,No,No,3,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,94.0,282.0,Yes
2782-AZ65,Male,0,Yes,Yes,9,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,115.84,1042.56,Yes
5412-AW49,Male,0,No,No,3,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),110.55,331.65,Yes
5680-DY96,Female,0,No,No,60,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,43.66,2619.6,No
5827-DY60,Male,1,No,No,34,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),112.82,3835.88,No
4129-BY69,Male,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,31.91,191.46,Yes
7546-DZ36,Male,1,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,68.44,136.88,Yes
8609-DW74,Male,0,Yes,Yes,5,No,No phone service,Fiber optic,No,No,No,No,No,No,One year,No,Mailed check,66.26,331.3,No
2398-DX48,Female,0,No,No,71,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,109.29,7759.59,No
8989-CZ93,Male,0,No,No,9,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,122.56,1103.04,Yes
9234-EW36,Female,1,No,No,53,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),91.47,4847.91,No
6784-DX75,Male,0,No,Yes,14,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Mailed check,93.85,1313.9,No
5728-AY88,Male,0,Yes,Yes,68,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,86.31,5869.08,No
1537-DW55,Male,0,Yes,Yes,10,Yes,No,DSL,Yes,Yes,No,No,No,Yes,One year,No,Electronic check,84.55,845.5,Yes
4583-CY58,Male,0,No,No,51,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,99.45,5071.95,No
4856-AW41,Female,1,Yes,No,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,29.43,1912.95,No
3625-CZ93,Female,0,No,No,8,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),76.8,614.4,Yes
3925-CZ68,Male,0,No,Yes,6,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),113.43,680.58,Yes
8197-CZ35,Male,0,Yes,Yes,2,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),74.03,148.06,Yes
9541-BX50,Female,1,No,No,8,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,127.19,1017.52,Yes
8381-CY72,Male,1,Yes,No,66,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,92.44,6101.04,No
8028-EW45,Male,0,No,Yes,52,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,No,Credit card (automatic),80.76,4199.52,No
7041-BY43,Male,0,No,No,8,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Electronic check,58.38,467.04,Yes
1923-CW73,Female,1,No,Yes,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,29.16,1924.56,No
7342-BZ44,Female,0,Yes,No,44,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),45.61,2006.84,No
6580-AW68,Female,0,Yes,No,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),47.41,2939.42,No
1082-EX94,Male,1,No,Yes,59,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,93.6,5522.4,No
8375-EW69,Male,0,No,Yes,10,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Electronic check,85.51,855.1,Yes
6489-CZ88,Female,0,No,No,52,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,95.11,4945.72,No
1230-CY28,Female,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,No,Mailed check,84.07,84.07,Yes
7833-AY12,Female,1,Yes,No,29,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,105.26,3052.54,No
5838-DY56,Female,1,Yes,No,10,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,Yes,Mailed check,87.17,871.7,No
3695-AY54,Male,1,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,29.69,207.83,No
1608-DX84,Female,0,Yes,No,64,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),75.76,4848.64,No
8316-EY67,Male,1,Yes,No,61,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,One year,No,Bank transfer (automatic),120.59,7355.99,No
5891-AX84,Female,1,No,Yes,29,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),86.55,2509.95,No
2323-AX34,Male,0,Yes,No,57,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,91.94,5240.58,No
1688-EX55,Female,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,33.47,334.7,Yes
4447-BY86,Female,0,No,No,53,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,117.71,6238.63,No
8255-EZ87,Female,0,No,Yes,61,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,117.09,7142.49,No
9632-AZ40,Female,0,Yes,Yes,18,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),98.39,1771.02,Yes
6123-CW15,Male,0,Yes,No,9,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),85.99,773.91,No
2752-CX26,Female,0,No,Yes,68,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,91.21,6202.28,No
6916-CW11,Male,0,No,No,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,46.89,422.01,No
4359-AX62,Male,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,26.71,53.42,No
5014-DX22,Male,0,Yes,No,49,No,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,100.6,4929.4,No
8996-CY73,Male,0,No,No,3,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Mailed check,80.57,241.71,Yes
9524-DW47,Female,0,No,No,8,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,83.52,668.16,Yes
8740-CX54,Male,0,No,No,64,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,127.18,8139.52,No
4595-DY29,Male,0,No,Yes,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,31.88,1785.28,No
2882-BY30,Male,0,No,No,5,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),104.84,524.2,No
6404-EZ86,Female,0,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,29.63,444.45,Yes
5198-DW68,Female,1,Yes,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),131.97,8578.05,No
4202-CZ17,Female,0,No,No,9,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Two year,No,Electronic check,80.85,727.65,No
7189-BX67,Female,0,Yes,No,8,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),95.31,762.48,Yes
8336-BW88,Male,0,Yes,No,4,Yes,No,DSL,No,Yes,No,No,Yes,No,Two year,No,Bank transfer (automatic),83.33,333.32,Yes
3162-DW57,Male,1,Yes,No,50,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,107.67,5383.5,No
4141-DZ36,Female,0,Yes,Yes,42,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,62.81,2638.02,Yes
4630-EW32,Male,1,Yes,No,11,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,100.64,1107.04,Yes
7797-EY85,Male,0,Yes,No,1,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,92.4,92.4,No
1576-EZ82,Male,1,No,No,49,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,71.84,3520.16,No
4561-BZ14,Female,0,No,No,2,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),115.64,231.28,No
5547-DZ81,Female,1,Yes,No,50,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,70.01,3500.5,Yes
2231-AW88,Male,0,No,Yes,63,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,129.31,8146.53,Yes
8566-BX15,Female,0,No,No,3,No,No phone service,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,79.93,239.79,Yes
7721-EY48,Female,0,Yes,Yes,53,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,121.78,6454.34,No
1097-EW97,Female,0,Yes,No,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),46.14,3137.52,No
3455-DZ13,Female,0,No,No,47,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),124.76,5863.72,Yes
1972-EW19,Female,1,No,Yes,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,87.73,87.73,Yes
1808-EY80,Male,1,No,Yes,14,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,87.19,1220.66,Yes
6963-CZ60,Female,0,Yes,No,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),28.4,2016.4,No
2606-CY50,Male,0,Yes,Yes,52,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Two year,No,Electronic check,102.3,5319.6,No
3845-CX39,Male,0,Yes,No,11,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),108.38,1192.18,No
7319-DW80,Female,0,Yes,Yes,11,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),82.66,909.26,Yes
9156-BZ62,Male,0,Yes,Yes,8,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),96.49,771.92,Yes
6886-AW58,Male,0,Yes,No,39,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.13,3671.07,No
6168-BZ56,Male,0,No,No,72,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),120.24,8657.28,Yes
9810-AY36,Female,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),31.95,287.55,No
